i,j,MAPD-test,MSE-test,RMSE-test,R2-test,Slope-test,Loss,MAPD-ind,MSE-ind,RMSE-ind,R2-ind,Slope-ind
16,14,28.48376616506264,0.0009713971502792919,0.031167244829777493,0.8673191496263409,0.8810520752669788,0.02736930457219183,29.636107949248817,0.0012397469096884098,0.03521003989898918,0.8365108192446282,0.8702213007736844
16,15,27.990526540991816,0.0008964335596666268,0.02994050032425355,0.8713759739093118,0.8944314373473444,0.02722430085766254,29.151905162809765,0.0011332157886596622,0.03366327061739043,0.8387702417410797,0.8840676629252486
16,16,27.956384025218167,0.0009346706470939986,0.03057238373261069,0.8712090669413642,0.8910322169005009,0.02750261463609344,30.22883806403635,0.0012045338523626332,0.03470639497790909,0.8319686133069093,0.8895882283515147
17,5,30.14293589371971,0.0010687636627997952,0.032691951039969996,0.8587310315908088,0.8729354538576,0.02944631295988232,31.561750857093486,0.0013333408260293004,0.03651493976483188,0.8285953834736509,0.8714549169591183
17,6,29.255007677027056,0.0010185335693824753,0.031914472726060746,0.8630399525034086,0.8759867084840153,0.028665037336188418,31.699078487199362,0.0012485095102182818,0.035334254063419564,0.8275654727645942,0.8691067143409308
17,7,29.828294182569277,0.0010185139373660992,0.03191416515226584,0.8599413775767463,0.8793665916311683,0.02919750107194752,31.464929632140944,0.0013150358536704288,0.036263423082638364,0.8259119659467059,0.8921018624336993
17,8,29.069547903549548,0.0009574780417223542,0.030943142079018965,0.8673577070825805,0.8733973041498712,0.028021874472969617,30.81125713241002,0.0012238147188456633,0.034983063314204824,0.836842273359805,0.8630694823098667
17,9,29.143336829325406,0.0010116283276881736,0.03180610519520071,0.864146672822822,0.8866384986161095,0.02820659338686313,31.306767982139917,0.0013074411113602323,0.03615855516140312,0.8272544971247308,0.8777056356988102
17,10,28.853682260763435,0.0009909461244538963,0.03147929675920185,0.8656603643025987,0.886783881124607,0.028273960232770626,30.26060415739312,0.0012569473769521587,0.03545345366748011,0.8319910022625973,0.8783425534168952
17,11,29.199181191714207,0.001010174253811979,0.0317832385670809,0.8655038294868943,0.8856807839279192,0.028265836108055015,31.69513913908071,0.0012869252472183991,0.03587374035723623,0.8299459429165874,0.8901978905035489
17,12,28.76818959331834,0.0009813724488764684,0.031326864651229754,0.8670417151567694,0.8702608099424758,0.02812700219942841,31.067264914479388,0.001319626465577556,0.03632666328714428,0.828196560468463,0.8667310423170603
17,13,28.533063328722374,0.000953497589000223,0.030878756273532506,0.8693389379711322,0.8868307200765884,0.027404523243766885,31.00114891881739,0.0013071338667402688,0.03615430633742361,0.8287526875983223,0.8828131750626744
17,14,28.802424831662023,0.0009588687104184122,0.030965605280995432,0.8664675455826248,0.881671021246785,0.027971676338237005,29.27422649606645,0.0012110957076892086,0.03480080038862912,0.8345842429526279,0.870747841238004
17,15,28.824468599642707,0.0009855056901473093,0.031392764933138806,0.866615378548381,0.8848414816096238,0.028014309004705574,29.101987579479022,0.0012181007210231196,0.034901299703923916,0.8314698064923026,0.8826317159109349
17,16,28.455547370800428,0.0009456960959143162,0.030752172214565856,0.8710195722236663,0.8892207936357883,0.027511204807789492,30.06546950392426,0.001271678173774315,0.03566059693519326,0.833736352484695,0.8735990737753392
17,17,28.497538397297212,0.0009564714516282283,0.030926872645455575,0.8706619804700196,0.8969006706943741,0.02731196144907234,30.528442908037796,0.0012817955792039648,0.03580217282797184,0.8270928702345554,0.8871654957284207
18,5,29.380887301805952,0.0010341387549294993,0.03215802784577281,0.8625680376365458,0.8730836149574169,0.028681674706638273,32.037462375115396,0.0013613622354606502,0.0368966426041808,0.8246879343753128,0.8496387269989126
18,6,30.122538401018385,0.001093528604606476,0.03306854403517754,0.8587186266335378,0.8698918659759776,0.029776829513774014,32.35026766638299,0.0014888636198973444,0.03858579557165233,0.8184566427348428,0.8587359252896217
18,7,29.64048971060392,0.001050055698442394,0.03240456292626694,0.8635591938717501,0.8918854400606454,0.028472200939033257,32.12524673683438,0.0013762331965297787,0.03709761712738136,0.8232823273008408,0.8817967200339591
18,8,29.619169489190323,0.0010210675552510802,0.03195414770027641,0.8633252989277628,0.8881646977492511,0.028802444581773855,31.73026292678224,0.001303444534740572,0.036103248257470855,0.8272604097316258,0.8591491614383036
18,9,28.633625917267945,0.0009647901352410002,0.031061071057531166,0.8672637872225706,0.8860406194745876,0.027746259184504213,30.946414449296956,0.0012753009604422768,0.0357113561831846,0.8368209520978551,0.8745895979404458
18,10,28.93817823804779,0.0009807012862531152,0.03131615056569238,0.867377480369126,0.8833326490964252,0.028131419039449594,30.81838787718812,0.0012775379792249822,0.03574266329227555,0.8304047853528977,0.8847466889727346
18,11,28.509049525262643,0.0009497412625211163,0.030817872452865987,0.8683501985584753,0.8933971619134458,0.02761456862466694,31.39732915212378,0.0012702931300945211,0.035641171839524595,0.8284664949783616,0.8651503562889068
18,12,29.180580079647182,0.0009763518527833583,0.031246629462765393,0.8663773741375438,0.9036671079009482,0.02761496732337661,32.54758231897456,0.001357284221424389,0.0368413384857878,0.8204084710086184,0.8943675296954341
18,13,28.138333403191705,0.0009282933409808925,0.03046790673776084,0.8713160192904079,0.8926765116530556,0.027181458893599297,29.64515169389099,0.0011095411003213657,0.03330977484645259,0.8455254587233912,0.8763370278836838
18,14,29.11478464128583,0.0009769563219694062,0.031256300516366395,0.8666297261299675,0.878264113268719,0.027867427680435267,30.255036951654407,0.0012492421660844407,0.03534462004442035,0.8352432452174288,0.8759956182010906
18,15,28.66646916738935,0.0009460833349473671,0.030758467695048905,0.8680143208662406,0.8868326770338932,0.027704358772838358,29.967293793442597,0.0011272542301439758,0.03357460692463839,0.8397899367930081,0.8822644683861771
18,16,28.15408660204764,0.0009275521690853693,0.030455741151470428,0.8710177206831766,0.879224554604967,0.027487356816020186,28.9009093948148,0.0012557203132533225,0.035436144164586,0.8373330846442614,0.8691444559042679
18,17,27.648802019146306,0.0009365549257519787,0.0306031848955624,0.8721755961178627,0.8921570107824905,0.02713704310710062,29.38557839917848,0.001170683702776819,0.03421525541007723,0.8362344663506137,0.8760154171908832
18,18,28.117662928081007,0.0009512859169065723,0.030842923287304858,0.8724798531880622,0.8838156501800163,0.02722955265195589,30.4843060582553,0.0012650155809457808,0.035567057524425336,0.8307243121174888,0.8733685232775559
19,5,28.979015204886892,0.0009962958019256324,0.03156415374955635,0.8651636386802741,0.8708630178917874,0.028340190917610895,29.644798059644618,0.0012562880582174145,0.0354441540767644,0.8303748873406807,0.8494460181245848
19,6,29.80486575614606,0.0010295924895397039,0.03208726366550604,0.8642733341407081,0.8879554538437157,0.028293629008578153,31.848193722255786,0.0013629937217609913,0.03691874485625143,0.8299229665306678,0.8613628963453296
19,7,29.148107959345815,0.0010308493216826665,0.032106842287628765,0.8626496500891678,0.8701221046029213,0.02879903569171083,29.524772312836678,0.0014393013392528485,0.037938125141509675,0.8270624866109254,0.8555977215160294
19,8,29.278808998584015,0.0010209967037676311,0.031953039038057574,0.8645969951270834,0.8920945027347674,0.028030492135135858,30.96873461419061,0.0013670492544802864,0.03697362917648586,0.8250324531363009,0.8737449614754345
19,9,29.14605047767729,0.000980816016476095,0.031317982318088355,0.8660545320815033,0.8808199669997091,0.027818114299224827,29.955930933200513,0.0013198184448927177,0.03632930559331843,0.8315426602749829,0.8531444076731418
19,10,28.03120930691017,0.0009151237320589727,0.030251012083217524,0.8706657179560492,0.8944816986889658,0.027061654328171595,31.147798567456388,0.0012518092460486662,0.03538091641052654,0.8264765504269129,0.8904904007070519
19,11,28.426802085580544,0.0009776247376733873,0.03126699118356909,0.8669344660137851,0.8948239765085944,0.0276259513056364,30.703110573830607,0.001321708822930077,0.03635531354465365,0.8318859968001301,0.8800777536385476
19,12,28.64575444763827,0.0009722820981272089,0.031181438358857165,0.8711250337482993,0.8989234211163053,0.02696620777210477,30.38144579772516,0.0011955474464977389,0.034576689351320765,0.8389051231309453,0.8824273688719005
19,13,27.87836103194129,0.0009296797296082149,0.03049064987185768,0.8742483900905477,0.8963178579806065,0.02670860452850501,30.355738372448048,0.0012510123242936019,0.03536965258938236,0.834848748601513,0.8877113288031175
19,14,28.202330812531912,0.0009125041097390288,0.030207682958794255,0.8715796050563805,0.9014672053687117,0.026849272742596752,30.599076412715874,0.001191575876736872,0.03451921025656398,0.8345327687027427,0.8976114807255208
19,15,27.823326432521544,0.000911727542247868,0.03019482641526306,0.8746621256134243,0.8744261983211532,0.02674924433190275,29.483554502459153,0.0011919267849509346,0.03452429267850298,0.8414626015837918,0.871997377369944
19,16,27.74492642393045,0.0009164007126044658,0.03027211113557272,0.8745077542601121,0.8985897654330175,0.02655282299607352,30.622163281447428,0.0012998199792853206,0.03605301623006486,0.8320450193420241,0.8948464990761895
19,17,28.413668962252146,0.0009416458800687538,0.030686249038759265,0.8695828270759531,0.8926329425871128,0.02733315000631772,30.34162681123549,0.0012188914531300022,0.03491262598444869,0.836979845185864,0.9048130096461121
19,18,27.88323914826477,0.000987029220909204,0.03141702119726191,0.8704915272846009,0.8853539379785905,0.027251100364177678,29.33245098186536,0.001227205221408551,0.03503148899787948,0.8349953761889414,0.8881458715883277
19,19,27.656702495270384,0.0009397819469436788,0.03065586317401092,0.8747701924819834,0.8943522332065633,0.026681821553082925,30.401152230975192,0.0012843508154718978,0.035837840552576515,0.8362058926605483,0.8722390291955819
20,5,29.09548090557826,0.00101368365580075,0.0318383990772267,0.8648329124612623,0.8764225668879017,0.028161902123799064,31.669589715774006,0.0013372102225863945,0.03656788512597351,0.8285867447293128,0.8540229928261
20,6,29.373701334822726,0.0010332490606953025,0.032144191710094416,0.8643707323035036,0.8778007288035606,0.028472220290197074,30.995817959445137,0.0013845220956871006,0.03720916682333939,0.8340484803907329,0.8515202110361206
20,7,28.801455910130834,0.0009991708439994983,0.031609663775489585,0.8682554371168445,0.8980846334878028,0.027547092181342103,31.370589277122285,0.0012629990408609597,0.03553869779354556,0.8305412094385445,0.8784990278589209
20,8,28.60145283951465,0.0009718003263557285,0.031173712104202934,0.8685657541600702,0.8840491857177208,0.027549507000804656,31.301701178998474,0.0012560536537606578,0.035440847249475535,0.8320616460911844,0.8886609161246535
20,9,28.31391560041947,0.0009531827535307705,0.030873657922746545,0.8702393409105129,0.8915565236801231,0.02701964626733034,30.292951984758897,0.0012238868186454273,0.03498409379482949,0.8395862712204173,0.8805531138602148
20,10,28.490958682572398,0.0009915075155536586,0.031488212327054364,0.8680345402300342,0.8850024241417944,0.027957407358486126,31.142930746497573,0.001312500161249302,0.03622844409092532,0.8289595497056073,0.8811702778669391
20,11,29.537376797730275,0.0009956292052441702,0.03155359258854957,0.8650198087795083,0.888739858053343,0.028114810104564306,30.846582149682668,0.0012837506302919234,0.03582946595041466,0.8318148219409216,0.8725658152988238
20,12,28.034916049875292,0.000914125508453811,0.030234508569742143,0.8733522781991963,0.8961978770391262,0.02655344676885631,29.80751343159147,0.001209619014116901,0.03477957754368073,0.8341697305429558,0.8815368189626919
20,13,29.244394410668402,0.0009598890888154709,0.030982076896416594,0.869151544753539,0.9058484929565108,0.02731106486111241,31.071189205822243,0.0012157876581725777,0.03486814675563612,0.832993031579024,0.8939932222109069
20,14,27.830832923765,0.0009335600514246914,0.030554214953500136,0.8708258019478574,0.8924804576369133,0.027130651459432803,29.934559518501473,0.0012219125205227257,0.03495586532361523,0.8373023711483835,0.866100162329353
20,15,28.09834828378387,0.0009320990891402907,0.03053029788816825,0.8714675948496698,0.8932698662886345,0.027137607224970425,29.947563269152244,0.0012271394513876474,0.03503055025813393,0.8359457567342073,0.8668391235580962
20,16,28.13623523743949,0.0009271736527604951,0.03044952631422195,0.8716163174440484,0.8928240596340732,0.02710738906863275,29.444524515538518,0.0011956210645478582,0.03457775389680275,0.8403460134616432,0.879961502275782
20,17,28.69409564116314,0.0009925913857519294,0.03150541835545006,0.8692055417068657,0.901440169269699,0.027255304739812036,31.044646880505034,0.00123693352152193,0.0351700657025535,0.8312034435546027,0.8709241623494066
20,18,27.59903647268146,0.0009059157090505065,0.030098433664403644,0.8725725313681217,0.8985379021065895,0.026592102156173195,29.514401693142368,0.001254830507611615,0.03542358688235305,0.8320267805171537,0.882205619980636
